id,word,category,sentenceJapanese,sentenceRomaji,sentenceEnglish
sent-4495,引っ繰り返す,N3 Verbs,彼は強烈なパンチで引っ繰り返された。,Kare wa kyouretsu na panchi de hikkurikaesareta,He was knocked over by a powerful punch.
sent-4496,引っ繰り返す,N3 Verbs,彼女はショックを受けて足が引っ繰り返った。,Kanojo wa shokku o ukete ashi ga hikkurikaetta,She was so shocked that she lost her footing and fell.
sent-4497,引っ繰り返す,N3 Verbs,地震で建物が引っ繰り返されることもある。,Jishin de tatemono ga hikkurikaesareru koto mo aru,Sometimes buildings are toppled by earthquakes.
sent-4498,引っ繰り返す,N3 Verbs,子供が走り回って、私の足を引っ繰り返しました。,"Kodomo ga hashirimawatte, watashi no ashi o hikkurikaeshimashita",A child ran around and caused me to trip and fall.
sent-4499,引っ繰り返す,N3 Verbs,彼はうっかり足をひっかけて、自分で自分を引っ繰り返してしまった。,"Kare wa ukkari ashi o hikkakete, jibun de jibun o hikkurikaeshite shimatta",He accidentally tripped over his own foot and ended up knocking himself down.
sent-4500,引っ張る,N3 Verbs,道に迷ったので、友達に手を引っ張ってもらった。,"Michi ni mayotta node, tomodachi ni te o hipparatte moratta","I got lost, so my friend pulled me by the hand."
sent-4501,引っ張る,N3 Verbs,彼はチームを引っ張るリーダーだ。,Kare wa chiimu o hipparu riidaa da,He’s the leader who drives (pulls along) the team.
sent-4502,引っ張る,N3 Verbs,犬がリードを引っ張って散歩に行きたがっている。,Inu ga riido o hipparatte sanpo ni ikitagatte iru,"The dog is tugging on the leash, wanting to go for a walk."
sent-4503,引っ張る,N3 Verbs,彼女は私を買い物に誘って、店から店へ引っ張っていった。,"Kanojo wa watashi o kaimono ni sasotte, mise kara mise e hipparatte itta",She invited me shopping and dragged me from store to store.
sent-4504,引っ張る,N3 Verbs,親友は私を困難な状況から引っ張り出してくれた。,Shin'yuu wa watashi o konnan na joukyou kara hipparidashite kureta,My best friend pulled me out of a difficult situation.
sent-4505,冷やす,N3 Verbs,水を冷やすのに時間がかかる。,Mizu o hiyasu no ni jikan ga kakaru.,It takes time to cool the water.
sent-4506,冷やす,N3 Verbs,熱い飲み物を少し冷やしてから飲むといい。,Atsui nomimono o sukoshi hiyashite kara nomu to ii.,It's good to let hot drinks cool a bit before drinking.
sent-4507,冷やす,N3 Verbs,暑い日はアイスコーヒーを入れて冷やして飲むと気持ちがいい。,Atsui hi wa aisukouhii o irete hiyashite nomu to kimochi ga ii.,"On a hot day, it feels great to make iced coffee and drink it once it's chilled."
sent-4508,冷やす,N3 Verbs,ビールを冷やすために冷蔵庫に入れておいた。,Biiru o hiyasu tame ni reizouko ni irete oita.,I placed the beer in the fridge to cool it.
sent-4509,冷やす,N3 Verbs,頭痛がひどい時、アイスパックで額を冷やすと楽になる。,"Zutsuu ga hidoi toki, aisupakku de hitai o hiyasu to raku ni naru.","When you have a severe headache, applying an ice pack to your forehead can help relieve the pain."
sent-4510,広げる,N3 Verbs,地図を広げて道を調べた。,Chizu o hirogete michi o shirabeta,I spread out the map to check the route.
sent-4511,広げる,N3 Verbs,テーブルの上に新聞を広げた。,Teeburu no ue ni shinbun o hirogeta,I laid out the newspaper on the table.
sent-4512,広げる,N3 Verbs,彼女は両手を広げて私を抱き締めた。,Kanojo wa ryoute o hirogete watashi o dakishimeta,She opened her arms wide and hugged me.
sent-4513,広げる,N3 Verbs,その会社はビジネスをアジア市場に広げる計画だ。,Sono kaisha wa bijinesu o Ajia shijou ni hirogeru keikaku da,The company plans to expand its business into the Asian market.
sent-4514,広げる,N3 Verbs,教育の機会を広げることが重要です。,Kyouiku no kikai o hirogeru koto ga juuyou desu,It is important to expand educational opportunities.
sent-4515,広める,N3 Verbs,最近、ベジタリアンの食生活を広める活動が多くなっています。,"Saikin, bejitarian no shokuseikatsu o hiromeru katsudou ga ookunatte imasu","Recently, there have been more initiatives to promote vegetarian diets."
sent-4516,広める,N3 Verbs,環境保護の意識を広めるためのキャンペーンが行われました。,Kankyou hogo no ishiki o hiromeru tame no kyanpeen ga okonawaremashita,A campaign was held to raise awareness of environmental protection.
sent-4517,広める,N3 Verbs,健康に良い食品を広めることで、皆さんの生活が向上します。,"Kenkou ni ii shokuhin o hiromeru koto de, minasan no seikatsu ga koujou shimasu","By promoting healthy foods, everyone's lives will improve."
sent-4518,広める,N3 Verbs,国際交流を広めることは、異文化理解を深める一助となります。,"Kokusaikouryuu o hiromeru koto wa, ibunka rikai o fukameru ichijo to narimasu",Promoting international exchange helps deepen understanding of other cultures.
sent-4519,広める,N3 Verbs,教育の機会を広めることが、社会の発展に繋がります。,"Kyouiku no kikai o hiromeru koto ga, shakai no hatten ni tsunagarimasu",Expanding educational opportunities leads to the development of society.
sent-4520,拭く,N3 Verbs,ガラスを綺麗に拭くために、新聞紙を使ってください。,"Garasu o kirei ni fuku tame ni, shinbunshi o tsukatte kudasai.","To wipe the glass clean, please use newspaper."
sent-4521,拭く,N3 Verbs,彼女は汗を拭くためにハンカチを使いました。,Kanojo wa ase o fuku tame ni hankachi o tsukaimashita.,She used a handkerchief to wipe her sweat.
sent-4522,拭く,N3 Verbs,娘がこぼれたジュースをテーブルから拭きました。,Musume ga koboreta juusu o teeburu kara fukimashita.,My daughter wiped the spilled juice off the table.
sent-4523,拭く,N3 Verbs,雨が降るたびに、窓を拭かなくてはならない。,"Ame ga furu tabi ni, mado o fukanakute wa naranai.",I have to wipe the windows every time it rains.
sent-4524,拭く,N3 Verbs,彼は顔に水をかけて、タオルで拭きました。,"Kare wa kao ni mizu o kakete, taoru de fukimashita.",He splashed water on his face and wiped it with a towel.
sent-4525,膨らむ,N3 Verbs,風船がゆっくりと膨らむ様子を見ていた。,Fūsen ga yukkuri to fukuramu yōsu o mite ita.,I was watching the balloon slowly inflate.
sent-4526,膨らむ,N3 Verbs,彼の話を聞くと、期待が膨らむ。,"Kare no hanashi o kiku to, kitai ga fukuramu.",Listening to his story makes my expectations grow.
sent-4527,膨らむ,N3 Verbs,パンが焼きあがるまでには十分に膨らむ必要がある。,Pan ga yakiagaru made ni wa jūbun ni fukuramu hitsuyō ga aru.,The bread needs to rise sufficiently before it is baked.
sent-4528,膨らむ,N3 Verbs,そのプロジェクトの計画がどんどん膨らんでいく。,Sono purojekuto no keikaku ga dondon fukurande iku.,The plans for the project are expanding rapidly.
sent-4529,膨らむ,N3 Verbs,彼女の成功によって彼のプライドが膨らんだ。,Kanojo no seikō ni yotte kare no puraido ga fukuranda.,His pride swelled with her success.
sent-4530,防ぐ,N3 Verbs,彼は雨を防ぐために傘を持ってきた。,Kare wa ame o fusegu tame ni kasa o motte kita,He brought an umbrella to protect himself from the rain.
sent-4531,防ぐ,N3 Verbs,ウイルス感染を防ぐためにマスクを着用しましょう。,Uirusu kansen o fusegu tame ni masuku o chakuyou shimashou,Wear a mask to prevent virus infection.
sent-4532,防ぐ,N3 Verbs,この塗料は錆びを防ぐ効果があります。,Kono toryō wa sabi o fusegu kouka ga arimasu,This coating has the effect of preventing rust.
sent-4533,防ぐ,N3 Verbs,適切な保護措置を講じて火事を防ぐことができる。,Tekisetsu na hogosochi o koujite kaji o fusegu koto ga dekiru,Proper protective measures can be taken to prevent fires.
sent-4534,防ぐ,N3 Verbs,私たちは日焼けを防ぐためにサンスクリーンを塗りました。,Watashitachi wa hiyake o fusegu tame ni sansukuriin o nurimashita,We applied sunscreen to prevent sunburn.
sent-4535,ぶつかる,N3 Verbs,彼女は急いでいたので、角を曲がったときに私にぶつかった。,"Kanojo wa isoide ita node, kado o magatta toki ni watashi ni butsukatta","She was in a hurry, so she bumped into me when she turned the corner."
sent-4536,ぶつかる,N3 Verbs,駅のホームでうっかりスーツケースにぶつかってしまった。,Eki no hoomu de ukkari suutsukeesu ni butsukatte shimatta,I accidentally bumped into a suitcase on the train platform.
sent-4537,ぶつかる,N3 Verbs,車が突然横切ってきて、自転車にぶつかるところだった。,"Kuruma ga totsuzen yokogitte kite, jitensha ni butsukaru tokoro datta","A car suddenly came across, and it was about to hit the bicycle."
sent-4538,ぶつかる,N3 Verbs,彼は自分の意見を主張し、時々友達と意見がぶつかることがある。,"Kare wa jibun no iken o shuchou shi, tokidoki tomodachi to iken ga butsukaru koto ga aru","He asserts his own opinions, and sometimes clashes with his friends."
sent-4539,ぶつかる,N3 Verbs,今日は朝から何度も壁にぶつかり、とてもフラストレーションが溜まっている。,"Kyou wa asa kara nando mo kabe ni butsukari, totemo furasutoreeshon ga tamatte iru","I've been hitting walls since this morning, and I'm feeling very frustrated."
sent-4540,増やす,N3 Verbs,収入を増やす方法を考えなければならない。,Shūnyū o fuyasu hōhō o kangaenakereba naranai.,We must think of ways to increase our income.
sent-4541,増やす,N3 Verbs,リスクを避けるために、投資を複数の銘柄に分散して増やす必要があります。,"Risuku o yokeru tame ni, tōshi o fukusū no meigara ni bunsan shite fuyasu hitsuyō ga arimasu.","To avoid risk, it is necessary to increase investments by diversifying them among multiple stocks."
sent-4542,増やす,N3 Verbs,木々が増やす酸素は、私たちにとって非常に重要だ。,"Kigi ga fuyasu sanso wa, watashitachi ni totte hijō ni jūyō da.",The oxygen increased by trees is very important for us.
sent-4543,増やす,N3 Verbs,スキルを増やすことで、就職のチャンスも増える。,"Sukiru o fuyasu koto de, shūshoku no chansu mo fueru.","By increasing your skills, your chances of getting a job also increase."
sent-4544,増やす,N3 Verbs,企業は利益を増やすために、効率的な経営方法を探しています。,"Kigyō wa rieki o fuyasu tame ni, kōritsu-teki na keiei hōhō o sagashiteimasu.",Companies are looking for efficient management methods to increase profits.
sent-4545,振り向く,N3 Verbs,彼女が突然振り向いて、私に微笑んだ。,"Kanojo ga totsuzen furimuite, watashi ni hohoenda",She suddenly turned around and smiled at me.
sent-4546,振り向く,N3 Verbs,音がして、皆が振り向いた。,"Oto ga shite, mina ga furimuita",Everyone turned around when they heard the sound.
sent-4547,振り向く,N3 Verbs,通りすがりの人が振り向いて見た。,Toorisugari no hito ga furimuite mita,The passerby turned around and looked.
sent-4548,振り向く,N3 Verbs,彼が名前を呼ばれると、すぐに振り向いた。,"Kare ga namae o yobareru to, sugu ni furimuita","As soon as his name was called, he turned around."
sent-4549,振り向く,N3 Verbs,犬が私の声を聞いて振り向いた。,Inu ga watashi no koe o kiite furimuita,The dog turned around when it heard my voice.
sent-4550,振る,N3 Verbs,彼は元気を振り絞って立ち上がった。,Kare wa genki o furishibotte tachiagatta,He mustered up all his energy and stood up.
sent-4551,振る,N3 Verbs,彼女はブラシを振って服を汚れからきれいにした。,Kanojo wa burashi o futte fuku o yogore kara kirei ni shita,"She brushed off the dirt from her clothes, making them clean."
sent-4552,振る,N3 Verbs,母は彼に手紙を振りかざして彼の注意を引いた。,Haha wa kare ni tegami o furikazashite kare no chuui o hiita,My mother waved the letter at him to catch his attention.
sent-4553,振る,N3 Verbs,首相は決意を示すために拳を振り上げた。,Shushou wa ketsui o shimesu tame ni kobushi o furiageta,The Prime Minister raised his fist to show his determination.
sent-4554,振る,N3 Verbs,彼は敵が近づくと、剣を振り回して威嚇した。,"Kare wa teki ga chikazuku to, ken o furimawashite ikaku shita","When his enemy approached, he swung his sword to intimidate them."
